评论ID,评论时间,点赞数,UID,昵称,性别,用户等级,评论内容
1.27672E+11,20220827,6,1658306287,藕丝你拔,保密,4,好看但为什么不火？[怪我咯]
1.27617E+11,20220827,6,403231510,怀南逢盛世,保密,4,战后，似乎苏军对柏林百姓进行了大规模揉虐，是真的吗？
1.2759E+11,20220827,3,1099845774,墨子恺,保密,3,讲一期阿连德[星星眼]
1.27737E+11,20220828,4,46452880,白驹过隙的我,保密,5,不得不关注！好如身临其境
1.27805E+11,20220828,16,457047621,官方认证龙叔的侄子,男,5,说的真好，不像有些up主为了流量主观性的片面的戏说历史……投币了
1.27541E+11,20220826,3,319925131,烟雨与至柔,保密,5,"螺丝鸡让我想起来巴克莱 德 托利
这是个拿战的将领
由于是外国人而被排挤
博罗季诺前的撤退就是他做的
最后这个功劳给了库图佐夫（毕竟还是没撩到死了一半人的拿破仑还能手撕三角包还打死巴格拉季昂（这个就是八嘎辣酱行动的那个）"
1.27512E+11,20220826,3,430744150,jangbul,男,4,终于更了啊，唉又得等很长时间了
1.32141E+11,20221002,2,20825337,待离,男,5,哎，多么强大，但也还是解体了
1.31897E+11,20220930,2,117565876,鸠-Grace,保密,5,六点过了 是不是该散场了
1.31892E+11,20220930,2,588545950,AKA福建悍匪,男,5,等你更新啊
1.31892E+11,20220930,2,499915495,萌新小柴,男,5,什么时候更新
1.31848E+11,20220930,2,404468541,101空降师部队,男,5,今天下午该更了吧亲爱的up主[热][星星眼]
1.27623E+11,20220827,4,168139950,黄昏的时光隧道,保密,6,虐的好(✪▽✪)
1.27628E+11,20220827,4,696679027,bili_98644449889,保密,3,他们的土地！他们的血！
1.27644E+11,20220827,1,1741357406,一个无语人,保密,4,并没有
1.27677E+11,20220827,1,11208990,铭心宠儿,保密,6,真的
1.2769E+11,20220827,1,366486004,小金木曦,保密,5,德三打苏联也干了同样的事，，，
1.27711E+11,20220828,0,489911777,人生中命运的锁轮,保密,5,所以说到底真的假的[疑惑]
1.27802E+11,20220828,1,23225897,梦蝶之遁灬,男,5,大规模应该没有，最先进入柏林的苏军肯定没有，有德军回忆到在他去投降时有近卫军的士兵告诉他们应该怎么做，要小心哪些人，要不要就直接跟他们走之类的 当上精锐的觉悟也不会这么低。何况战争结束时士兵的心情肯定很复杂。
1.27623E+11,20220827,4,168139950,黄昏的时光隧道,保密,6,虐的好(✪▽✪)
1.27628E+11,20220827,4,696679027,bili_98644449889,保密,3,他们的土地！他们的血！
1.27644E+11,20220827,1,1741357406,一个无语人,保密,4,并没有
1.27677E+11,20220827,1,11208990,铭心宠儿,保密,6,真的
1.2769E+11,20220827,1,366486004,小金木曦,保密,5,德三打苏联也干了同样的事，，，
1.27711E+11,20220828,0,489911777,人生中命运的锁轮,保密,5,所以说到底真的假的[疑惑]
1.27802E+11,20220828,1,23225897,梦蝶之遁灬,男,5,大规模应该没有，最先进入柏林的苏军肯定没有，有德军回忆到在他去投降时有近卫军的士兵告诉他们应该怎么做，要小心哪些人，要不要就直接跟他们走之类的 当上精锐的觉悟也不会这么低。何况战争结束时士兵的心情肯定很复杂。
1.31847E+11,20220930,2,129558945,li芔,保密,6,？九月份要过了
1.31847E+11,20220930,2,398483762,风丶微微甜,男,5,我跪下来求你了，快更吧
1.31807E+11,20220929,2,353152299,陈雨陈SSS,男,5,我求求你更新吧！
1.31803E+11,20220929,2,117565876,鸠-Grace,保密,5,今天已经是9月29号了
1.31793E+11,20220929,2,1156658426,物理好难啊啊1,保密,4,一个多月了!
1.31743E+11,20220929,2,108065399,十香天下第一可爱,男,5,更新！！！！！！[大哭][大哭][大哭][大哭][大哭][大哭][大哭]
1.31743E+11,20220929,2,267209309,宝蓝ky,女,4,月底了，再不发你的KPI完不成了[微笑]
1.31702E+11,20220928,2,43510427,kop之王,保密,6,到日子了
1.31702E+11,20220928,2,353152299,陈雨陈SSS,男,5,更新吧
1.31677E+11,20220928,2,331153807,祝福K和M,保密,5,这个月怕是不会更新了
1.31643E+11,20220928,2,1136019791,翻身的老贤鱼,保密,3,希望今天下午放学能看到你更
1.31556E+11,20220927,2,398483762,风丶微微甜,男,5,还不更吗，快快快快快快快快快快快
1.31486E+11,20220926,2,85232354,cirovo,男,6,一个月了[捂眼]
1.31454E+11,20220926,2,646854802,杨牧之E,男,4,看完之后只想留下一句话，一将功成万骨枯！
1.31392E+11,20220926,2,206006752,SmithWessonM500,保密,6,您已经一个月没有更新了
1.31214E+11,20220924,2,674361445,凯库勒的苯环,保密,4,并不是骗局，那张照片里的人就是科瓦廖夫，这是摄影师自己说的。请注意我的文案，我从来没有说过科瓦廖夫是第一个把红旗插在国会大厦屋顶的，但那张照片的传播范围最广，所以当我讲到这个段落时，我讲的是科瓦廖夫。至于你说的霍什卡尔巴耶夫，他的确比科瓦廖夫更早，他在4月30日晚上插的，他很勇敢很厉害，但当时没有人拍下这一幕，而且德军在第二天就把他插的旗拔掉了（国会大厦当时尚未被完全攻陷）。
1.31099E+11,20220923,2,437851791,定理之敌,保密,4,催更
1.31015E+11,20220922,2,79347074,CDONGH,保密,5,更新更新更新[热][热][热]
1.31013E+11,20220922,2,505825580,按键殺人,保密,2,德国在申请入常了
1.30788E+11,20220920,2,332882311,是你吗秀总,男,5,有共同的敌人，人类才团结在一起，所以下一次人类团结会不会也是因为同样的原因呢[思考]
1.30428E+11,20220917,2,415492740,温良dddd,保密,5,2022年9月17日太和中学高一新生在五楼举日本旗，并且挑衅对面高三学生
1.30371E+11,20220917,2,1861330836,晨锐的也跌,保密,2,按照德国在苏联的所作所为，苏联应该把莱茵河挖通了把柏林变成水库
1.30068E+11,20220914,2,111678084,妳的同桌,男,5,当苏军递烟，然后说：“战争已经结束了”那一刻，我想才是真正的人类群星闪耀时。他们不会想到他们的孙子，他们的重孙子，将在自己为之牺牲的土地上再进行着又一场战争...所以就期盼着，人类群星，闪耀时...
1.30063E+11,20220914,2,314885161,Xsun同学,男,6,"阿道夫叔叔会给我们巧克力和糕点吗？
然后瞬间画面变黑白，我绷不住了，真的笑了。"
1.29879E+11,20220913,2,265102503,走楼梯的鱼,保密,5,@涂山月语
1.29802E+11,20220912,2,646903146,bili_90084039196,保密,3,曼施坦因nb[doge]
1.29765E+11,20220912,2,380749262,拜仁尼慕黑足球俱乐部,男,5,只要施坦纳发起进攻，一切都会好起来的
1.2973E+11,20220912,2,11082215,594TuTu,保密,6,那些临门一脚倒在柏林路上的苏军，真的难顶
1.2968E+11,20220911,2,511287949,一启启心,男,4,可惜了隆帅曼斯坦因 冯博克等军事天才
1.29652E+11,20220911,2,338940417,洛木QAQ,男,5,不论是战争中残酷的部分亦或是战争结束后的美好，这每一部分都无比精彩啊
1.29614E+11,20220911,2,470694430,橘同,保密,4,"我发布了一篇笔记，快来看看吧
柏林会战又称柏林战役（1945年4月16日~5月9日），在第二次世界大战苏德战争中，苏军实施的最后一次战略性进攻战役。【1】苏军共集中了白俄罗斯第1、2方...
https://www.bilibili.com/h5/note-app/view?cvid=18540194&pagefrom=comment&richtext=true"
1.29533E+11,20220910,2,1407849391,yx欣霸,女,3,我很想知道，海因里希最后怎么样了
1.29477E+11,20220910,2,22561186,Nathski_Sakura,男,5,"德国人确实打成了他们的目标：“在西伯利亚和他们远东的日本盟友胜利会师”
啊不好意思我忘了给胜利打引号了我故意的"
1.29403E+11,20220909,2,1632087919,火炏焱淼淼,保密,3,更新了
1.29361E+11,20220909,2,45974578,我即是菌毯,男,6,女王走了，UP写一期吧[奋斗]
1.29234E+11,20220908,2,395986530,XRCG学院官方号,保密,4,过来看看月更up主 同学都毕业了也没等来你的更新
1.2915E+11,20220907,2,1758117281,HeilKaiser,保密,3,@WYT083 @Leproltariat
1.28707E+11,20220904,2,2095998316,痴心于你zx,男,5,最后的BGM怎么不放出来？搜半天都没有
1.2861E+11,20220903,2,628879430,小丰逊超卡哇伊,男,5,荣耀的帝国，毁灭的帝国
1.28418E+11,20220901,2,298250,我真的太帅了没办法,保密,6,送饭良方[微笑]
1.28274E+11,20220831,2,11262716,蓝______,男,5,这个月难道就这一集了[大哭]
1.28232E+11,20220831,2,23838085,长臂包工头,男,5,文案和配音让人头皮发麻，绝绝子！！！
1.28225E+11,20220831,4,526966067,Tom的理想乡,保密,4,德国和日本的区别是德国高层都是自己死战要么投诚，日本高层苟且偷生，却要求下面士兵效忠天皇，可见日本政客从来都是有小理而无大义的混蛋。
1.28207E+11,20220831,2,479621061,六花喝口水,保密,5,苏联真的是地大物博 而且人也多 他的资源和人力都是德三没法比的 如果德三有相同的资源人力的话苏联真不一定能打过他（仅观点 没有贬低任何一方的意思）
1.28115E+11,20220830,2,387295798,寰宇1_1,男,5,您更新的消息从白令海峡传到了北爱尔兰
1.28079E+11,20220830,2,342039359,他说成了,保密,5,这游戏已经废了，不建议任何人去玩，全特么脚本~全特么脚本~全特么脚本~全特么脚本~全特么脚本~全特么脚本~全特么脚本~全特么脚本~全特么脚本~全特么脚本~
1.28074E+11,20220830,2,479805210,林辰self,保密,5,我就叫苏军[doge]
1.28065E+11,20220830,2,490853280,番茄yu_,保密,3,当我点开视频，只有七千个咱，看完已经几万个咱的事情。一起看的人3000+
1.28039E+11,20220830,2,280667701,wrnmmdzz,保密,5,怎么才能了解这些历史？
1.28034E+11,20220830,2,488523172,仙婵泪雪,保密,4,Up主大大 能不能做一期中途岛的或者莱特湾海战[脱单doge]
1.28007E+11,20220830,2,1422753272,柳絮之诺,保密,4,[热词系列_三连]
1.28005E+11,20220830,2,6068556,T0ny陈,男,6,《帝国的毁灭》这部电影让我身临其境，感受到了对战争失败的绝望，同时又有对战争结束的欣喜若狂
1.28003E+11,20220830,2,37706496,SlowlyThanLight,保密,5,人类总是遇到共同的敌人才会团结起来，但是人类的未来已经不允许有更多的敌人了
1.27982E+11,20220829,2,103307895,wowowar,保密,4,完美震撼的视频
1.27939E+11,20220829,2,1785773,赤色火风,保密,6,我玩了12年也没搞明白[妙啊]
1.27898E+11,20220829,2,406575788,烂川孑墨,男,5,血书抗日战争全史
1.27897E+11,20220829,2,1115552478,止逸君,男,5,"当那梨花开满了山野
河上漂着明媚的轻纱
喀秋莎站在峻峭的岸上
……"
1.27831E+11,20220828,2,414710164,qi美味蟹黄堡,保密,2,"每一期都深有感触 视频
太棒了"
1.2776E+11,20220828,2,323788951,阿尚不会搓火球,保密,5,纳粹真的恶心
1.27748E+11,20220828,2,602222131,仁者2022,保密,3,爷爷你关注up终于更新了。
1.27662E+11,20220827,2,14295998,阿生の,女,6,果然还是得恰饭才出的快
1.27658E+11,20220827,2,1076717116,志超喝酒,保密,3,@bili_86543595306
1.27657E+11,20220827,2,37755282,心中永远的感动,保密,6,血债只有用敌人的鲜血才能偿还
1.27631E+11,20220827,2,24884782,尘_wiiiind,男,5,看到最后一段忍不住泪目了，这得是多少人的性命才换来的胜利啊[大哭]
1.27629E+11,20220827,2,2872241,Heavenskyworld,男,6,“我们曾经是朋友。”
1.27625E+11,20220827,2,57748080,裆麻哥哥,女,6,所以海因里希和朱可夫的个人能力谁更厉害[思考]
1.27616E+11,20220827,2,27824629,尘埃Chen_Ai,男,6,666
1.27607E+11,20220827,2,491734160,该账号已被禁言_,男,3,库尔斯克会战，斯大林格勒保卫战，柏林会战，诺曼底登陆都讲过了，下回出一期北非战场和太平洋战场的视频吧。
1.27607E+11,20220827,2,641703928,Pexlt,男,4,对不起，我只想替罗科夫索斯基说，我装北，柏命定[doge]
1.27604E+11,20220827,2,17402073,武翊,保密,6,壮阔史诗
1.27598E+11,20220827,2,83135294,我过考试啦,保密,6,这期后面看得我疯狂泪目，伟大的卫国战争！
1.27589E+11,20220827,2,1463223249,咸鱼ql,保密,2,差不多一个月了，终于更新了！
1.27574E+11,20220827,2,599618365,疯华怔茂,保密,4,[热词系列_打卡]
1.27574E+11,20220827,2,1868931417,戴魔法帽子的刺猬先生,保密,3,不是说没让罗科索夫斯基参加是考虑到他是波兰裔吗？
1.27566E+11,20220827,2,318239844,工哦聚,保密,4,up主，能讲抗美援朝嘛
1.27563E+11,20220827,2,14309475,杀菌手,男,6,两个人都没离开自己国家的首都
1.27562E+11,20220827,2,27809534,King_杀手哥,保密,5,妈耶，周服的运营确实比我雷总要舍得花钱多了[热词系列_知识增加]
1.27561E+11,20220827,2,346351820,希露菲的鲁迪乌斯,女,6,最后的BGM是什么[脱单doge]
1.27556E+11,20220827,2,408080187,苏格兰在逃边牧,保密,5,广告时间：30:52 ~ 32:38
1.27555E+11,20220827,2,513325557,Young_King批发商,保密,4,推荐各位可以读一读瑞恩的二战史诗三部曲 里面最后一本讲的就是柏林战役
1.27555E+11,20220827,2,513325557,Young_King批发商,保密,4,推荐各位可以读一读瑞恩的二战史诗三部曲 里面最后一本讲的就是柏林战役
1.27554E+11,20220826,2,211158371,R1chieZ,男,6,所以我们的目标也得是把红旗插上皇居
1.27554E+11,20220826,2,226723811,life泽,保密,5,我就想看看我的ip地址
1.27553E+11,20220826,2,20354638,詮ggQAQ,保密,5,每次看你的视频都热血沸腾
1.27552E+11,20220826,2,1268341312,床被子盖好,男,2,1945年5月8日
1.27551E+11,20220826,2,190853747,老实人蓝猫,男,5,只有我的画面一闪一闪吗？
1.27548E+11,20220826,2,1254469735,大明王朝李东阳,男,3,乌拉
1.27545E+11,20220826,2,444149459,长河掠眼眸,男,5,现在是晚上22：52，刚结束今天的学习，喝一杯奶，拿片面包，看下今天调研室视频，睡个好觉，就很幸福了[惊喜]
1.27545E+11,20220826,2,1904971885,风雲_无双,保密,4,德国预备军队太少了，且正规军被严重消耗，游戏中我让盟军一个柏林都能翻盘
1.27544E+11,20220826,2,253779551,圣地亚哥的流水线员工,保密,5,真是神仙打架[辣眼睛]
1.27542E+11,20220826,2,24277540,伊利亚喵喵,男,5,没看够，结尾点睛多点就好了
1.27538E+11,20220826,2,11437450,神尾风,保密,6,战争已经结束了
1.27538E+11,20220826,2,14415294,_blAnK1,保密,6,收尾收的真的很好
1.27536E+11,20220826,2,389298372,当然是最好的啦,保密,5,这期太厉害了
1.27536E+11,20220826,2,35254400,JC1435,男,6,今天还不是月底 那月底会更新吗
1.27535E+11,20220826,2,687477856,Lord-Glory,男,3,来了来了入坑了
1.27535E+11,20220826,2,291203332,E个地球人,保密,6,biu
1.27534E+11,20220826,2,436849419,三分月光Alter,保密,5,有没有人了解二战历史，说一说美国《租借法案》
1.27534E+11,20220826,2,1397010195,鸃鹙鶨鶡,男,4,海南开学推迟了[脱单doge]
1.27534E+11,20220826,2,516015527,云无子,男,5,战争是残酷的但是战争又是不会消失的
1.27534E+11,20220826,2,249458595,王美羊,保密,5,推荐第一个就是狗乔伊的苏联勋章视频，什么精苏狂喜，解放柏林当苏联英雄，今昔是何年，过年力[热词系列_好耶]
1.27534E+11,20220826,2,43967140,dbw啊,保密,5,点烟，感动了
1.27533E+11,20220826,2,93629259,Dear-彩魚,保密,5,历史是如此厚重
1.2753E+11,20220826,2,632064959,范阳节度,保密,5,说实话在西伯利亚德军俘虏待遇比小鬼子好得多
1.27528E+11,20220826,2,8201090,优秀的人总单身,男,6,先投币再后看[脱单doge]
1.27525E+11,20220826,2,493487564,KH_21,女,4,一看标题就是广告
1.27525E+11,20220826,2,349313794,大家好我叫复读机,男,5,历史调研室狗乔伊死耗子，三大猛男轮流伺候我[tv_坏笑]
1.27523E+11,20220826,2,32500107,资深降智,男,5,你知道吗，我看着月底了，我天天等啊!!!
1.27522E+11,20220826,2,510494112,满天星漫画家,保密,3,战争总是沉痛的
1.27522E+11,20220826,2,1086147509,梦中人之伤,保密,4,我为什么喜欢历史？因为他很远，远到我们都无法改变那既定的现实；因为他很近，在没有现在的时间线上只有历史和历史之后的历史......
1.27521E+11,20220826,2,388989895,我的房子蛮大的,保密,5,果然只有广告才能提前更新[抠鼻]
1.2752E+11,20220826,2,10888558,姜禾_sS,女,5,迪米特里，我的朋友！举起旗帜 这无上的荣誉属于你
1.27519E+11,20220826,2,1974117589,鸾鹭解说,男,4,更新了[大哭][大哭][大哭]
1.27519E+11,20220826,2,45275827,丿曉離丶,男,6,开始是普通与平凡，之后是荣耀与辉煌，最后是疯狂与可悲，但是绝不平庸。
1.27519E+11,20220826,2,628554419,画渣花大烙,保密,4,终于更新了[鼓掌][鼓掌][热词系列_有生之年]
1.27518E+11,20220826,2,507139224,桐古和我,男,4,征战柏林
1.27518E+11,20220826,2,168198221,东德第三集团军,男,6,德国在二战后期总有人打算和西方媾和，那么他们有实际行动吗
1.27517E+11,20220826,2,437287960,周鸣的主人,保密,5,最后一段的国会红旗，苏军与美军士兵的偶然相遇，看的人真感慨万千啊
1.27516E+11,20220826,2,501970662,沈梦溪plus,男,4,我们曾经是朋友
1.27515E+11,20220826,4,30910581,兔头寺上校,男,6,严重怀疑因为战雷国服倒闭，坦克世界火速广告收拢战雷玩家[脱单doge]
1.27514E+11,20220826,2,525369249,he氦氖ne,男,4,当我看到历史调研室开学更新时，那就说明有广告[doge]
1.27512E+11,20220826,2,541277482,bili_27336156148,保密,4,目测能火，毕竟双方粉丝都很多[doge]
1.27512E+11,20220826,2,316603875,回头已无路歌,保密,5,精德狂喜（普鲁士人落泪）[吃瓜]
1.27511E+11,20220826,2,431220802,双子导师,保密,5,你跟死耗子一块更新是吧
1.2751E+11,20220826,2,43195367,赞美万机神,男,6,他们的土地，他们的血。
1.2751E+11,20220826,2,475259602,Well-Sea-Sun,保密,5,这期视频真的讲得好好
1.2751E+11,20220826,2,1892935907,迷花倚石忽已溟,男,4,虽然我是一个左派，但是还是很喜欢看你的视频
1.2751E+11,20220826,2,85652392,顾言恕,保密,5,希望普京和泽连斯基这队兄弟也有这样的觉悟哦
1.2751E+11,20220826,2,395580568,风流狠毒叮叮叔丶,保密,5,一将功成万骨枯，兵败垂成万人捶。
1.27509E+11,20220826,2,265118423,komataaa,保密,5,战争已经结束了[大哭][大哭][大哭]
1.27509E+11,20220826,2,627695008,言十火火,男,3,woc，终于更新了[打call][打call][打call]
1.27509E+11,20220826,2,434741498,卑微小小小蓝,保密,5,战争已经结束了[脸红]真令人感叹
1.27509E+11,20220826,2,382135372,叶子花归园,保密,5,为什么掉粉这么严重
1.27509E+11,20220826,2,569517765,毛乌素蔡徐坤ROSHA,男,5,过年了[打call][打call][打call]
1.27508E+11,20220826,2,350149562,腓-特-烈,男,5,我们从布列斯特而来！
1.27508E+11,20220826,2,511339252,bili_22055770386,保密,4,我嚓，。终于更了呀，想起号密码了[星星眼]
1.27508E+11,20220826,2,5606452,differentFX,男,6,周年庆活动都结束了，这视频才出哈哈
1.27507E+11,20220826,2,439084552,小包要努力啊,男,3,竟然这么早[脱单doge]
1.27507E+11,20220826,2,482667371,我不是阳明子,保密,5,但看到没数字就有甲方
1.27506E+11,20220826,2,627331775,铁根与铁柱,保密,4,我们将提供下载以外的一切支持
1.27506E+11,20220826,2,627331775,铁根与铁柱,保密,4,我们将提供下载以外的一切支持
1.27506E+11,20220826,2,1931266673,Teacho,保密,3,不是说好月更的吗？[疑惑]
1.27505E+11,20220826,2,581739168,清丶风丶月,保密,4,赤旗将插满整个世界[脱单doge]
1.27505E+11,20220826,2,435438068,喜欢羊驼的根号0,男,5,希望在开学前再发一期[doge]
1.27504E+11,20220826,2,361596630,虹猫要酒,保密,5,想体验柏林之战请下载从军enlisted，体会一下什么叫血肉磨坊
1.27504E+11,20220826,2,343517357,普莱Iner,男,6,刚在想调研室这个月更了没，打开就看到更新了，爱了爱了
1.27504E+11,20220826,2,295907875,超级喜欢啵咸的Wendy,保密,5,每次调研室更新视频嘎嘎献上三连 等有空再看[脱单doge]
1.27503E+11,20220826,2,382726442,荒天帝-四宫辉夜,保密,4,好更新
1.27502E+11,20220826,2,491003839,明稀,保密,5,两月暑假总共两个视频[大哭]
1.27502E+11,20220826,2,503947385,桑田的蛙,保密,5,月末了吗[热]假的吧
1.27502E+11,20220826,2,481865805,C残CM梦M,保密,4,[脱单doge][脱单doge][脱单doge][脱单doge][脱单doge]开心
1.27502E+11,20220826,2,445912612,冷面黑犬,男,4,您和可汗陛下商量好的吧[脱单doge][脱单doge][脱单doge]
1.27502E+11,20220826,2,570146178,竹秋17,男,3,当历史调研室更新的时候，就说明又一个月结束了[OK]
1.27502E+11,20220826,2,1071875221,下次一定次はきっと,保密,3,好啦，下个月再见
1.27502E+11,20220826,2,649702265,无尽轮回-彼岸时空,保密,5,一起更新是吧？[嗑瓜子]
1.27501E+11,20220826,2,424155829,糖纸缔造神话,保密,4,今天真是双喜临门[doge]
1.27501E+11,20220826,2,499531991,小芸同学加油,保密,5,卧槽今天大家都更新了[明日方舟_怎么回事][明日方舟_怎么回事][明日方舟_怎么回事]
1.27501E+11,20220826,2,6731107,安格比,女,5,营援斗争，鉴定为：打不过啦[大哭]
1.27501E+11,20220826,2,176858170,闷坐梅花下,男,6,钢铁洪流真的无法阻挡[笑哭]
1.27501E+11,20220826,2,36435859,森垚_Morigiyou,男,6,山口丁我的催更超人[打call]窝窝屎什么时候也来一次[doge]
1.27501E+11,20220826,2,525353480,纳振睿,男,5,爷关更[脱单doge]
1.27501E+11,20220826,2,604160628,好人一生钉钉,男,4,✿ヽ(°▽°)ノ✿
1.27501E+11,20220826,2,401169033,白执默_,男,5,[热词系列_芜湖起飞]
1.27501E+11,20220826,2,628884824,当代无资,男,4,关注的亿群人全更新了，今天肯定是什么良辰吉日[doge]
1.27501E+11,20220826,2,475761801,墨陌誓世,男,5,卧槽
1.27501E+11,20220826,2,394618861,老婆是只杰尼龟,男,5,上次更新刚回家，这次要回学校了
1.27501E+11,20220826,2,437027516,Yeg3iRM4c,保密,5,边补历史小作文边看[笑哭]
1.27501E+11,20220826,2,249437769,夜染晨风,保密,6,看到你更新 又知道摆了一个月[大哭]
1.27501E+11,20220826,2,390616441,理想型是双马尾,保密,5,[热词系列_好耶][热词系列_好耶][热词系列_好耶]
1.275E+11,20220826,2,410732479,Jantine,女,5,芜湖
1.275E+11,20220826,2,347732993,鸋鴂轩翥,男,5,看到这视频就说明月底了[小缘_泪目]
1.27506E+11,20220826,8,1392102194,沉香挂在斧子上,男,3,戈维为：这，就是德意志
1.29508E+11,20220910,3,268928580,大鹦鹉叔叔,保密,4,永远也不要低估一个大国的恢复能力！
1.28052E+11,20220830,3,689462107,风度翩翩的小伙,男,5,我从小就喜欢二战历史，特别佩服就是德国。二战期间很多德国名将都死了，我觉得有些可惜。有时候我的脑洞有些大，不知道是不是玩了德军总部的原因，我一直期待德国能有高超的武器和技术。如果他们不是罪大恶极的人，我甚至幻想能和他们一起联合打外星人。[doge]
1.27728E+11,20220828,3,102702658,ksbolshevi,男,5,这个存档没救了，躺！也许那些大师还能救回来，反正我是救不回来了。
1.27666E+11,20220827,3,57913529,炎汉天子,保密,5,不要遗忘，但也不要泯灭，反法西斯战争毫无疑问是伟大的战争，因为她的目的不是为了所谓的征服，而是解放被压迫的人民，没有真正的人民期待战争，但侵略战争的发动者必须为自己的罪行得到清算，人民万岁！！！
1.27536E+11,20220826,3,42880066,园神的乌托邦,保密,5,看到你更新了我就知道我快要发工资了[脱单doge]
1.27514E+11,20220826,3,477100569,橘子你个鸥润吉,保密,4,苏军攻入柏林前，斯大林下令所以士兵梳洗干净
1.27513E+11,20220826,3,1392339506,水母还是河鱼,保密,3,谢邀，军训刚回来，29、30号还要6校联考，我现在非常好[辣眼睛]
1.27511E+11,20220826,3,12543123,四次元AVE,女,6,跟可汗约好一起啊？？[辣眼睛]两个鸽子一起煲汤大补
1.27501E+11,20220826,3,270395850,南南南喃风,保密,3,月底更新 快开学了
1.27503E+11,20220826,14,485777691,1491面壁者Logic,保密,4,"公元2022年8月，众历史学up主共同狙击可汗的新系列，企图瓜分播放量，一举夺位。
26日，新系列《神奇组织》发布，随后一众Up主纷纷投稿发视频，到了晚上，子民们逐渐意识到，鸽子王朝一去不复返。
有识之士纷纷各投门派，忠良死节之臣纷纷卸载B站，可汗被集体逼宫之后，播放量自由落体，逐渐无法维持南鸽王朝，于是退出网络大陆。
从此以后，历史区Up主集体摆烂，开始了“不要笑挑战 ”和“读评论大赛”。
人们逐渐意识到，那个风起云涌的鸽子王朝一去不复返了，那个Up主奋力内卷提供优质内容的时代也结束。
公元2022年8月26日，成为历史性的一天——他和唐朝的安史之乱对唐朝的意义一样成为了鸽子王朝衰落的象征。
史称——826事变[doge][doge][doge][doge][doge][doge]"
1.27713E+11,20220828,8,2899234,歪币叭卜,保密,5,如果你知道犹太人干了什么 你也知道为什么德国人为什么会这么干
1.27501E+11,20220826,5,1742230608,真的懒得起名字啊-,保密,3,今天什么日子，通辽耗子和调研室一起更。
1.28032E+11,20220830,5,1653309883,起名太难了m,男,4,一战之后德国一个面包几万欧，他发动二战在德国人眼里就是英雄
1.27501E+11,20220826,4,513307858,宸腾,保密,4,小约翰和调研室今天都更新[热词系列_好耶]
1.32139E+11,20221002,1,62099532,源家小三赖朝,男,5,[微笑][微笑][微笑][微笑][微笑]
1.31896E+11,20220930,1,350574125,奋斗的喵东西,保密,5,要来力(
1.31891E+11,20220930,1,151991431,冒牌的卫生稽查员,保密,5,我有感觉今晚就要更新[doge]
1.31884E+11,20220930,1,395469174,挤挤会有吗,保密,5,催更催更！
1.31882E+11,20220930,1,12877683,Krown啊,男,5,9月最后一天都要过去了up还不更吗[大哭]
1.31863E+11,20220930,1,450879424,湿地忽律,保密,4,求求了快点更新吧[大哭]
1.31861E+11,20220930,1,19270833,WindZzzz丶,保密,5,九月还没更新，最后一天了啊啊啊啊啊啊
1.31855E+11,20220930,1,498319224,Forever-硕,保密,5,喂喂喂？九月不更新了是吧，快出来！
1.3183E+11,20220930,1,67660412,faterli,保密,5,"最后
一天"
1.31824E+11,20220930,1,14954450,拯救迈阿密,保密,5,历爷爷，快更新吧，救救孩子[妙啊]
1.31811E+11,20220929,1,33137715,一睿千梦,保密,5,我好急我好急
1.31811E+11,20220929,1,415948847,反魔怔人-,保密,4,快国庆了 啊喂
1.31776E+11,20220929,1,456290732,ltd_Ling,保密,4,一个多月了，麻利点
1.31757E+11,20220929,1,23017220,晚年中二病,男,5,更新[热]
1.31757E+11,20220929,1,23017220,晚年中二病,男,5,更新[热]
1.31751E+11,20220929,1,1111986971,通辽铁血宰相俾约翰,女,2,八月的正片呢，每日提醒
1.3173E+11,20220929,1,187336364,千叶_影儿,男,5,更
1.31706E+11,20220928,1,13198684,死鱼sssy,保密,6,掐指一算该更新了吧
1.31696E+11,20220928,1,403829814,哒啦啦啦啦啦啦啦卡拉,保密,5,德国需要一个强有力的政府强有力的领导人，现在的德国就是渣渣
1.31662E+11,20220928,1,375558259,那就再道一句晚安,保密,4,该更新了吧
1.3165E+11,20220928,1,668340901,嗨呀事我吗,保密,4,??
1.31641E+11,20220928,1,123130293,TobiasReaper,男,6,诶，他奶奶的，为什么不更！！！
1.31639E+11,20220928,1,9164163,灵之来兮如云_,女,6,催更催更
1.31634E+11,20220928,1,358625194,風之夢憶,保密,5,九月都快完事了，催更
1.31626E+11,20220928,1,226337460,云云云曦啊,保密,5,催更催更[保卫萝卜_哇][保卫萝卜_哇]
1.31499E+11,20220927,1,217003983,--简介侠--,保密,5,求关注求三连～参考资料、视频素材、BGM在视频结尾
1.31469E+11,20220926,1,69859593,大谦安,男,5,本来是打垮有组织的反击，最后东西两边拿柏林作为政治目标，感觉白死了一些人[笑哭]
1.31363E+11,20220925,1,169654499,GWrety,保密,5,三连支持，up主继续努力
1.31355E+11,20220925,1,470875462,欧阳阳敲腻害,保密,4,一个月没更新了，你懂的[脱单doge]
1.31294E+11,20220925,1,439145587,Fabius鸣介,男,5,"朕非亡国之君,臣皆亡国之臣"
1.31256E+11,20220924,1,641593380,不更新的死耗子,男,5,又月末了，你知道我要说什么
